Month	MajorText	MinorText	Borough	CrimeCount	Population
201308	Theft & Handling	Theft From Motor Vehicle	Hillingdon	154	296600
201308	Robbery	Business Property	Hillingdon	2	296600
201308	Violence Against The Person	Wounding/GBH	Hillingdon	50	296600
201308	Burglary	Burglary In A Dwelling	Hillingdon	129	296600
201308	Violence Against The Person	Offensive Weapon	Hillingdon	4	296600
201308	Other Notifiable Offences	Other Notifiable	Hillingdon	31	296600
201308	Criminal Damage	Other Criminal Damage	Hillingdon	47	296600
201308	Violence Against The Person	Other Violence	Hillingdon	33	296600
201308	Burglary	Burglary In Other Buildings	Hillingdon	47	296600
201308	Violence Against The Person	Common Assault	Hillingdon	88	296600
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Hillingdon	71	296600
201308	Theft & Handling	Other Theft	Hillingdon	221	296600
201308	Drugs	Possession Of Drugs	Hillingdon	53	296600
201308	Sexual Offences	Other Sexual	Hillingdon	15	296600
201308	Theft & Handling	Other Theft Person	Hillingdon	35	296600
201308	Violence Against The Person	Harassment	Hillingdon	103	296600
201308	Theft & Handling	Theft From Shops	Hillingdon	80	296600
201308	Theft & Handling	Handling Stolen Goods	Hillingdon	3	296600
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Hillingdon	37	296600
201308	Criminal Damage	Criminal Damage To Other Building	Hillingdon	23	296600
201308	Drugs	Drug Trafficking	Hillingdon	12	296600
201308	Sexual Offences	Rape	Hillingdon	4	296600
201308	Criminal Damage	Criminal Damage To Dwelling	Hillingdon	43	296600
201308	Criminal Damage	Criminal Damage To Dwelling	Hounslow	25	271800
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Hounslow	43	271800
201308	Sexual Offences	Rape	Hounslow	13	271800
201308	Criminal Damage	Criminal Damage To Other Building	Hounslow	17	271800
201308	Theft & Handling	Other Theft Person	Hounslow	30	271800
201308	Theft & Handling	Other Theft	Hounslow	223	271800
201308	Drugs	Drug Trafficking	Hounslow	7	271800
201308	Theft & Handling	Handling Stolen Goods	Hounslow	3	271800
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Hounslow	82	271800
201308	Theft & Handling	Theft From Shops	Hounslow	121	271800
201308	Sexual Offences	Other Sexual	Hounslow	21	271800
201308	Criminal Damage	Other Criminal Damage	Hounslow	39	271800
201308	Drugs	Possession Of Drugs	Hounslow	105	271800
201308	Other Notifiable Offences	Other Notifiable	Hounslow	17	271800
201308	Other Notifiable Offences	Going Equipped	Hounslow	2	271800
201308	Burglary	Burglary In Other Buildings	Hounslow	76	271800
201308	Burglary	Burglary In A Dwelling	Hounslow	136	271800
201308	Violence Against The Person	Assault With Injury	Hounslow	105	271800
201308	Violence Against The Person	Common Assault	Hounslow	128	271800
201308	Fraud & Forgery	Other Fraud & Forgery	Hounslow	3	271800
201308	Robbery	Business Property	Hounslow	3	271800
201308	Violence Against The Person	Offensive Weapon	Hounslow	7	271800
201308	Violence Against The Person	Other Violence	Hounslow	7	271800
201308	Violence Against The Person	Harassment	Hounslow	170	271800
201308	Theft & Handling	Theft From Motor Vehicle	Hounslow	166	271800
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Hounslow	71	271800
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Hounslow	11	271800
201308	Drugs	Other Drugs	Hounslow	1	271800
201308	Robbery	Personal Property	Hounslow	37	271800
201308	Violence Against The Person	Wounding/GBH	Hounslow	47	271800
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Islington	12	224600
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Islington	99	224600
201308	Theft & Handling	Handling Stolen Goods	Islington	6	224600
201308	Criminal Damage	Criminal Damage To Other Building	Islington	17	224600
201308	Sexual Offences	Rape	Islington	2	224600
201308	Drugs	Drug Trafficking	Islington	18	224600
201308	Robbery	Business Property	Islington	4	224600
201308	Theft & Handling	Theft From Shops	Islington	69	224600
201308	Violence Against The Person	Harassment	Islington	124	224600
201308	Drugs	Possession Of Drugs	Islington	100	224600
201308	Sexual Offences	Other Sexual	Islington	20	224600
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Islington	49	224600
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Islington	53	224600
201308	Other Notifiable Offences	Other Notifiable	Islington	26	224600
201308	Burglary	Burglary In Other Buildings	Islington	86	224600
201308	Theft & Handling	Other Theft Person	Islington	329	224600
201308	Violence Against The Person	Offensive Weapon	Islington	6	224600
201308	Criminal Damage	Other Criminal Damage	Islington	33	224600
201308	Fraud & Forgery	Other Fraud & Forgery	Islington	1	224600
201308	Violence Against The Person	Other Violence	Islington	16	224600
201308	Theft & Handling	Other Theft	Islington	350	224600
201308	Burglary	Burglary In A Dwelling	Islington	90	224600
201308	Criminal Damage	Criminal Damage To Dwelling	Islington	32	224600
201308	Violence Against The Person	Assault With Injury	Islington	88	224600
201308	Robbery	Personal Property	Islington	87	224600
201308	Violence Against The Person	Common Assault	Islington	106	224600
201308	Other Notifiable Offences	Going Equipped	Islington	2	224600
201308	Drugs	Other Drugs	Islington	1	224600
201308	Violence Against The Person	Wounding/GBH	Islington	51	224600
201308	Theft & Handling	Theft From Motor Vehicle	Islington	104	224600
201308	Violence Against The Person	Harassment	Kensington and Chelsea	88	155800
201308	Robbery	Personal Property	Kensington and Chelsea	92	155800
201308	Theft & Handling	Other Theft Person	Kensington and Chelsea	506	155800
201308	Other Notifiable Offences	Going Equipped	Kensington and Chelsea	2	155800
201308	Burglary	Burglary In A Dwelling	Kensington and Chelsea	87	155800
201308	Criminal Damage	Criminal Damage To Dwelling	Kensington and Chelsea	23	155800
201308	Criminal Damage	Other Criminal Damage	Kensington and Chelsea	23	155800
201308	Drugs	Possession Of Drugs	Kensington and Chelsea	235	155800
201308	Theft & Handling	Theft From Motor Vehicle	Kensington and Chelsea	121	155800
201308	Violence Against The Person	Common Assault	Kensington and Chelsea	55	155800
201308	Other Notifiable Offences	Other Notifiable	Kensington and Chelsea	29	155800
201308	Theft & Handling	Theft From Shops	Kensington and Chelsea	87	155800
201308	Theft & Handling	Handling Stolen Goods	Kensington and Chelsea	5	155800
201308	Robbery	Business Property	Kensington and Chelsea	6	155800
201308	Violence Against The Person	Other Violence	Kensington and Chelsea	21	155800
201308	Theft & Handling	Other Theft	Kensington and Chelsea	421	155800
201308	Burglary	Burglary In Other Buildings	Kensington and Chelsea	63	155800
201308	Fraud & Forgery	Other Fraud & Forgery	Kensington and Chelsea	4	155800
201308	Violence Against The Person	Offensive Weapon	Kensington and Chelsea	10	155800
201308	Drugs	Drug Trafficking	Kensington and Chelsea	8	155800
201308	Criminal Damage	Criminal Damage To Other Building	Kensington and Chelsea	13	155800
201308	Drugs	Other Drugs	Kensington and Chelsea	2	155800
201308	Sexual Offences	Other Sexual	Kensington and Chelsea	15	155800
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Kensington and Chelsea	2	155800
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Kensington and Chelsea	67	155800
201308	Violence Against The Person	Wounding/GBH	Kensington and Chelsea	46	155800
201308	Sexual Offences	Rape	Kensington and Chelsea	10	155800
201308	Violence Against The Person	Assault With Injury	Kensington and Chelsea	68	155800
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Kensington and Chelsea	29	155800
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Kensington and Chelsea	29	155800
201308	Sexual Offences	Other Sexual	Kingston upon Thames	9	170900
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Kingston upon Thames	43	170900
201308	Burglary	Burglary In A Dwelling	Kingston upon Thames	42	170900
201308	Theft & Handling	Other Theft	Kingston upon Thames	117	170900
201308	Criminal Damage	Criminal Damage To Dwelling	Kingston upon Thames	20	170900
201308	Violence Against The Person	Other Violence	Kingston upon Thames	2	170900
201308	Theft & Handling	Handling Stolen Goods	Kingston upon Thames	2	170900
201308	Theft & Handling	Theft From Shops	Kingston upon Thames	85	170900
201308	Theft & Handling	Other Theft Person	Kingston upon Thames	50	170900
201308	Violence Against The Person	Assault With Injury	Kingston upon Thames	57	170900
201308	Theft & Handling	Theft From Motor Vehicle	Kingston upon Thames	40	170900
201308	Robbery	Business Property	Kingston upon Thames	1	170900
201308	Violence Against The Person	Harassment	Kingston upon Thames	55	170900
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Kingston upon Thames	12	170900
201308	Drugs	Drug Trafficking	Kingston upon Thames	1	170900
201308	Sexual Offences	Rape	Kingston upon Thames	4	170900
201308	Other Notifiable Offences	Other Notifiable	Kingston upon Thames	6	170900
201308	Criminal Damage	Criminal Damage To Other Building	Kingston upon Thames	10	170900
201308	Burglary	Burglary In Other Buildings	Kingston upon Thames	36	170900
201308	Violence Against The Person	Common Assault	Kingston upon Thames	48	170900
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Kingston upon Thames	3	170900
201308	Violence Against The Person	Wounding/GBH	Kingston upon Thames	17	170900
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Kingston upon Thames	46	170900
201308	Robbery	Personal Property	Kingston upon Thames	5	170900
201308	Violence Against The Person	Offensive Weapon	Kingston upon Thames	1	170900
201308	Criminal Damage	Other Criminal Damage	Kingston upon Thames	15	170900
201308	Drugs	Possession Of Drugs	Kingston upon Thames	40	170900
201308	Fraud & Forgery	Other Fraud & Forgery	Lambeth	8	322000
201308	Theft & Handling	Other Theft	Lambeth	521	322000
201308	Criminal Damage	Other Criminal Damage	Lambeth	35	322000
201308	Violence Against The Person	Offensive Weapon	Lambeth	22	322000
201308	Criminal Damage	Criminal Damage To Dwelling	Lambeth	67	322000
201308	Violence Against The Person	Common Assault	Lambeth	145	322000
201308	Burglary	Burglary In A Dwelling	Lambeth	214	322000
201308	Robbery	Business Property	Lambeth	10	322000
201308	Violence Against The Person	Other Violence	Lambeth	30	322000
201308	Other Notifiable Offences	Going Equipped	Lambeth	2	322000
201308	Violence Against The Person	Assault With Injury	Lambeth	152	322000
201308	Drugs	Other Drugs	Lambeth	2	322000
201308	Robbery	Personal Property	Lambeth	245	322000
201308	Violence Against The Person	Wounding/GBH	Lambeth	99	322000
201308	Theft & Handling	Theft From Motor Vehicle	Lambeth	145	322000
201308	Theft & Handling	Other Theft Person	Lambeth	387	322000
201308	Sexual Offences	Rape	Lambeth	21	322000
201308	Theft & Handling	Handling Stolen Goods	Lambeth	15	322000
201308	Criminal Damage	Criminal Damage To Other Building	Lambeth	22	322000
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Lambeth	10	322000
201308	Drugs	Drug Trafficking	Lambeth	8	322000
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Lambeth	141	322000
201308	Drugs	Possession Of Drugs	Lambeth	177	322000
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Lambeth	72	322000
201308	Violence Against The Person	Harassment	Lambeth	142	322000
201308	Theft & Handling	Theft From Shops	Lambeth	76	322000
201308	Burglary	Burglary In Other Buildings	Lambeth	110	322000
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Lambeth	63	322000
201308	Sexual Offences	Other Sexual	Lambeth	38	322000
201308	Other Notifiable Offences	Other Notifiable	Lambeth	43	322000
201308	Violence Against The Person	Other Violence	Lewisham	36	294000
201308	Violence Against The Person	Assault With Injury	Lewisham	140	294000
201308	Criminal Damage	Criminal Damage To Dwelling	Lewisham	43	294000
201308	Violence Against The Person	Common Assault	Lewisham	149	294000
201308	Burglary	Burglary In A Dwelling	Lewisham	173	294000
201308	Robbery	Personal Property	Lewisham	104	294000
201308	Theft & Handling	Handling Stolen Goods	Lewisham	4	294000
201308	Violence Against The Person	Murder	Lewisham	1	294000
201308	Theft & Handling	Theft From Motor Vehicle	Lewisham	131	294000
201308	Theft & Handling	Other Theft	Lewisham	255	294000
201308	Violence Against The Person	Offensive Weapon	Lewisham	15	294000
201308	Other Notifiable Offences	Other Notifiable	Lewisham	25	294000
201308	Theft & Handling	Theft From Shops	Lewisham	81	294000
201308	Robbery	Business Property	Lewisham	8	294000
201308	Burglary	Burglary In Other Buildings	Lewisham	61	294000
201308	Drugs	Other Drugs	Lewisham	1	294000
201308	Fraud & Forgery	Other Fraud & Forgery	Lewisham	1	294000
201308	Violence Against The Person	Harassment	Lewisham	170	294000
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Lewisham	41	294000
201308	Criminal Damage	Other Criminal Damage	Lewisham	48	294000
201308	Drugs	Drug Trafficking	Lewisham	16	294000
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Lewisham	76	294000
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Lewisham	7	294000
201308	Criminal Damage	Criminal Damage To Other Building	Lewisham	25	294000
201308	Sexual Offences	Rape	Lewisham	12	294000
201308	Theft & Handling	Other Theft Person	Lewisham	63	294000
201308	Violence Against The Person	Wounding/GBH	Lewisham	60	294000
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Lewisham	55	294000
201308	Sexual Offences	Other Sexual	Lewisham	17	294000
201308	Drugs	Possession Of Drugs	Lewisham	121	294000
201308	Theft & Handling	Theft From Shops	Merton	51	208500
201308	Theft & Handling	Handling Stolen Goods	Merton	1	208500
201308	Violence Against The Person	Assault With Injury	Merton	45	208500
201308	Theft & Handling	Theft/Taking Of Pedal Cycle	Merton	38	208500
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Merton	41	208500
201308	Theft & Handling	Motor Vehicle Interference & Tampering	Merton	2	208500
201308	Robbery	Personal Property	Merton	25	208500
201308	Violence Against The Person	Harassment	Merton	68	208500
201308	Theft & Handling	Other Theft Person	Merton	40	208500
201308	Criminal Damage	Criminal Damage To Dwelling	Merton	18	208500
201308	Drugs	Other Drugs	Merton	1	208500
201308	Burglary	Burglary In Other Buildings	Merton	32	208500
201308	Violence Against The Person	Other Violence	Merton	9	208500
201308	Violence Against The Person	Offensive Weapon	Merton	5	208500
201308	Burglary	Burglary In A Dwelling	Merton	85	208500
201308	Sexual Offences	Rape	Merton	4	208500
201308	Other Notifiable Offences	Going Equipped	Merton	2	208500
201308	Robbery	Business Property	Merton	3	208500
201308	Theft & Handling	Theft From Motor Vehicle	Merton	77	208500
201308	Violence Against The Person	Common Assault	Merton	60	208500
201308	Theft & Handling	Other Theft	Merton	137	208500
201308	Drugs	Possession Of Drugs	Merton	39	208500
201308	Sexual Offences	Other Sexual	Merton	15	208500
201308	Violence Against The Person	Wounding/GBH	Merton	33	208500
201308	Theft & Handling	Theft/Taking Of Motor Vehicle	Merton	23	208500
201308	Fraud & Forgery	Other Fraud & Forgery	Merton	2	208500
201308	Drugs	Drug Trafficking	Merton	16	208500
201308	Other Notifiable Offences	Other Notifiable	Merton	13	208500
201308	Criminal Damage	Criminal Damage To Other Building	Merton	6	208500
201308	Criminal Damage	Other Criminal Damage	Merton	12	208500
201308	Criminal Damage	Criminal Damage To Motor Vehicle	Newham	65	332700
201308	Violence Against The Person	Harassment	Newham	123	332700
201308	Burglary	Burglary In Other Buildings	Newham	64	332700
201308	Theft & Handling	Theft From Motor Vehicle	Newham	240	332700
201308	Burglary	Burglary In A Dwelling	Newham	166	332700
201308	Criminal Damage	Criminal Damage To Dwelling	Newham	46	332700
201308	Robbery	Personal Property	Newham	187	332700
201308	Other Notifiable Offences	Going Equipped	Newham	2	332700
201308	Theft & Handling	Theft From Shops	Newham	100	332700
201308	Violence Against The Person	Assault With Injury	Newham	115	332700
201308	Theft & Handling	Handling Stolen Goods	Newham	3	332700
201308	Other Notifiable Offences	Other Notifiable	Newham	33	332700
201308	Violence Against The Person	Offensive Weapon	Newham	11	332700
201308	Sexual Offences	Rape	Newham	20	332700
201308	Theft & Handling	Other Theft Person	Newham	206	332700
